EVENT,ev_lat,ev_lon,dep,NET_STA,st_lat,st_lon,Mw_RCMT,RR,vs30,sf,Tmax_s,pga,T0_010,T0_025,T0_040,T0_050,T0_070,T0_100,T0_150,T0_200,T0_250,T0_300,T0_350,T0_400,T0_450,T0_500,T0_600,T0_700,T0_750,T0_800,T0_900,T1_000,T1_200,T1_400,T1_600,T1_800,T2_000,T2_500,T3_000,T3_500,T4_000,T4_500,T5_000,T6_000,T7_000,T8_000,T9_000,T10_000,pgv
IT-2009-0131,42.453,13.442,9.9,4A.MI02,42.354488,13.474283,3.2472,11.260939118,466.8,NF,4,2.7796485,2.788665,3.08625,4.283805,6.414165,10.5772,6.142555,4.392105,4.973985,3.7746,2.35324,1.44617,1.0696,0.79504,0.637126,0.3899795,0.3210855,0.3242655,0.255719,0.163723,0.139637,0.097126,0.0583595,0.0436395,0.0349165,0.028143,0.017555,0.013193,0.0102655,0.0084315,0.0073605,0.006238,0.0050285,0.004185,0.003595,0.003183,0.002864,0.0450208
IT-2009-0131,42.453,13.442,9.9,IV.RM07,42.40497,13.40652,3.2472,6.08191183609,796.7,NF,5,7.74805,7.733915,8.28924,9.89826,12.1613,13.3547,20.36365,15.10395,13.23375,11.7555,15.03705,7.31742,7.07103,5.419835,4.116155,2.03432,1.318725,1.072115,0.909714,0.681623,0.5174265,0.324914,0.228522,0.1706075,0.1335555,0.1092425,0.07600115,0.05914905,0.0487396,0.04138275,0.036884,0.0317448,0.0257777,0.0216891,0.01870845,0.01644125,0.0146604,0.2207505
IT-2009-0131,42.453,13.442,9.9,MN.AQU,42.354,13.405,3.2472,11.4110921635,598.3,NF,5,0.6456865,0.6466035,0.752156,1.044765,1.261615,1.878775,2.025965,1.681695,2.359315,1.871445,1.19174,1.447555,0.893894,0.755572,0.618823,0.438999,0.2940995,0.235226,0.226885,0.1614795,0.1102565,0.0842195,0.07497,0.049526,0.0371865,0.030188,0.0171615,0.0121385,0.0089315,0.0068775,0.0056025,0.0043985,0.003635,0.0029495,0.0025075,0.0021685,0.001908,0.02632945
IT-2009-0132,42.508,13.378,7.6,4A.MI01,42.358036,13.509768,3.9929,19.8761794773,934.2,NF,5,2.818555,2.857455,3.05922,3.702255,4.533585,5.420115,8.749645,5.75707,6.521535,5.00792,3.038755,1.689875,1.0481,0.9289455,0.6298185,0.423149,0.3369175,0.279547,0.2576385,0.2100275,0.1599175,0.113841,0.083805,0.0632415,0.047685,0.0415785,0.0266935,0.019073,0.0149665,0.012292,0.011071,0.0096205,0.007724,0.0065325,0.005549,0.0048735,0.0042965,0.0629426
IT-2009-0132,42.508,13.378,7.6,4A.MI02,42.354488,13.474283,3.9929,18.8031268438,466.8,NF,5,4.419562,4.448805,4.69626,5.923625,7.904215,15.4082,16.0572,10.7127,10.9711,6.759705,5.87948,3.468425,2.042585,1.30039,1.194995,0.8890295,0.810461,0.7408765,0.6072195,0.4200875,0.4212395,0.285049,0.1984905,0.1686205,0.118127,0.089902,0.0474115,0.0333915,0.024913,0.0203225,0.0177045,0.0147705,0.01159,0.0096315,0.008282,0.007316,0.00658,0.1072325
IT-2009-0132,42.508,13.378,7.6,4A.MI03,42.327415,13.475692,3.9929,21.611148325,378,NF,5,2.9220875,2.94178,3.081495,4.916135,6.8625,9.366825,12.56485,8.29644,5.708195,6.225095,4.987655,4.22618,2.37424,2.031395,1.32858,1.006918,0.742328,0.667802,0.595838,0.484291,0.478189,0.294978,0.181107,0.119798,0.084107,0.0687695,0.041378,0.0296985,0.0224925,0.0188545,0.015392,0.012267,0.0101905,0.0085365,0.007265,0.0063375,0.0055675,0.079563
IT-2009-0132,42.508,13.378,7.6,4A.MI05,42.289474,13.525255,3.9929,27.1332956789,738.3,NF,5,2.299308,2.31503,2.392125,2.5774,2.717795,4.542835,8.969945,4.931385,3.558995,2.951015,2.310365,1.86326,1.533695,1.11576,0.69468,0.4891755,0.4534815,0.4015085,0.285174,0.2059425,0.220106,0.164301,0.1180395,0.081086,0.0570945,0.0526925,0.029132,0.018938,0.0136465,0.01051,0.0094745,0.0083385,0.006742,0.0057095,0.004873,0.004262,0.0037885,0.0567373
IT-2009-0132,42.508,13.378,7.6,IT.AQA,42.3755,13.3393,3.9929,15.0588157688,549,NF,5,4.5876735,4.715845,5.40429,11.4531,11.23975,10.00872,11.0173,8.17076,6.580145,4.093805,2.150755,1.84966,1.61527,1.764975,1.96161,2.007435,1.700545,1.58173,1.37524,1.0305,0.815027,0.5299345,0.3510265,0.2372,0.177559,0.1353455,0.076782,0.0512035,0.0369865,0.0282845,0.0235265,0.018932,0.0143015,0.011296,0.009286,0.0078475,0.0067515,0.08662775
IT-2009-0132,42.508,13.378,7.6,IT.AQG,42.373474,13.337026,3.9929,15.3189453455,696,NF,3.33333333333333,3.2751115,3.30125,3.54084,5.725435,4.69968,6.806535,8.300065,9.28117,12.2432,5.681615,3.465,2.93365,2.586775,2.464665,2.74936,2.786195,2.063885,1.74768,1.59072,1.301635,0.9673665,0.5882445,0.402656,0.278274,0.20197,0.148791,0.0927805,0.0613845,0.0431195,0.033308,0.0291175,0.0232295,0.016775,0.0133015,0.0109245,0.009319,0.008255,0.1331745
IT-2009-0132,42.508,13.378,7.6,IT.AQK,42.344967,13.400949,3.9929,18.2081711498,705,NF,5,2.1650925,2.185185,2.526405,6.35533,6.02745,7.98872,5.83327,3.34065,3.472775,2.850065,2.544535,2.035175,1.79288,1.886035,2.166715,1.81242,2.01122,1.554645,1.505625,1.280815,1.130265,0.861967,0.5112475,0.5587385,0.471843,0.271525,0.1129135,0.0661205,0.0483225,0.0398545,0.0324425,0.02361,0.0158405,0.0120035,0.009502,0.007814,0.0066365,0.06384855
IT-2009-0132,42.508,13.378,7.6,IT.AQV,42.377222,13.343888,3.9929,14.795685162,474,NF,5,6.115181,6.236355,6.83977,8.152365,9.87097,14.79545,16.9402,12.91295,9.332115,6.152755,6.92115,7.453875,7.644455,6.23613,5.196785,3.62325,2.604965,2.228435,1.890135,1.317085,0.9369705,0.6567485,0.4630685,0.3358575,0.2494665,0.191386,0.118029,0.085308,0.0665485,0.053975,0.047373,0.038844,0.0293195,0.022519,0.0186195,0.015809,0.0139675,0.1918485
IT-2009-0132,42.508,13.378,7.6,IT.BRS,42.324272,13.59007,3.9929,26.8551868321,444,NF,3.33333333333333,1.870932,1.88706,2.255805,3.45753,4.900265,5.03132,8.39386,4.49385,2.204855,2.14876,1.070455,0.7779335,0.5058855,0.400178,0.3552905,0.250501,0.1940325,0.1989855,0.1924195,0.1326955,0.118327,0.093073,0.056994,0.037797,0.0350005,0.026954,0.0150925,0.010811,0.0082695,0.00713,0.0062845,0.0052235,0.004147,0.0035465,0.0030675,0.002684,0.0023815,0.03653785
IT-2009-0132,42.508,13.378,7.6,IT.GSA,42.420689,13.519362,3.9929,15.140619494,492,NF,5,5.418756,5.504375,6.030345,12.368,18.5692,21.04585,17.20755,6.28679,5.231575,3.63242,2.99235,2.001105,1.403495,1.09492,0.844872,0.7377395,0.528566,0.4607315,0.401537,0.356778,0.263317,0.178757,0.115869,0.087502,0.081618,0.0758465,0.0570965,0.0407955,0.030482,0.0256335,0.021604,0.016398,0.011842,0.009582,0.007866,0.006751,0.0059445,0.08211845
IT-2009-0132,42.508,13.378,7.6,IT.NOR,42.7924,13.0924,3.9929,39.3266886089,423,NF,6.66666666666667,1.3298115,1.33233,1.387185,1.57091,1.795265,2.40246,3.65612,4.938485,3.994565,2.76731,2.90825,2.035305,1.287235,1.16002,1.12898,1.10846,0.855845,0.786439,0.8505715,0.900524,0.79017,0.5538585,0.352075,0.245016,0.171337,0.124538,0.048945,0.0300865,0.022182,0.0160735,0.013127,0.010196,0.007229,0.0055835,0.00457,0.0039035,0.003367,0.0503862
IT-2009-0132,42.508,13.378,7.6,IV.CDCA,43.4584,12.2336,3.9929,140.922939135,277,NF,2.5,0.1634095,0.1638545,0.166311,0.172648,0.1772925,0.215476,0.3156155,0.4938045,0.525439,0.473993,0.4831965,0.4647295,0.336274,0.4298635,0.3529485,0.502945,0.3683605,0.363709,0.3174875,0.1911295,0.186004,0.1428145,0.0878245,0.051294,0.0397925,0.0316675,0.013767,0.00806,0.0056385,0.004559,0.0037885,0.0029405,0.002109,0.00164,0.001334,0.001117,0.000961,0.01119215
IT-2009-0132,42.508,13.378,7.6,IV.GUMA,43.0627,13.3352,3.9929,61.7202553273,488,NF,5,1.138366,1.14238,1.1663,1.38114,1.717465,1.835125,1.964705,2.6695,4.033335,3.5349,2.283725,1.97573,1.896325,1.390515,1.209525,0.823701,0.538355,0.4096835,0.3456475,0.253487,0.1635005,0.1179755,0.078207,0.0567035,0.0453225,0.0358915,0.0214315,0.015487,0.011668,0.0100875,0.00855,0.007116,0.0057915,0.004806,0.0041495,0.003624,0.003213,0.0466874
IT-2009-0132,42.508,13.378,7.6,IV.RM02,42.34305,13.32832,3.9929,18.7735039752,770.3,NF,5,1.762099,1.76854,1.83211,2.627755,3.22614,5.237195,6.550715,3.71014,2.690865,1.14526,0.8628875,0.8749595,1.08592,0.989833,0.917221,0.843075,0.6019365,0.5828675,0.540812,0.392454,0.2696265,0.175464,0.111152,0.0918315,0.0674795,0.048917,0.02947,0.021009,0.01674,0.013084,0.0108015,0.008455,0.006167,0.0048015,0.0038805,0.00325,0.002757,0.0473464
IT-2009-0132,42.508,13.378,7.6,IV.RM04,42.18846,13.45146,3.9929,36.0069218332,829.7,NF,2.5,0.373055,0.3786045,0.4735745,1.43365,0.967104,0.910979,0.91416,0.8804695,0.646539,0.437424,0.40082,0.5235615,0.3966925,0.2831995,0.364453,0.565579,0.417905,0.347048,0.2958445,0.2347965,0.16324,0.0942655,0.0643685,0.037211,0.027464,0.0208745,0.012764,0.00871,0.006069,0.0047475,0.004066,0.003312,0.0024735,0.0019585,0.0016155,0.0013945,0.0012255,0.0179292
IT-2009-0132,42.508,13.378,7.6,IV.RM05,42.43866,13.25878,3.9929,12.4677529059,375.1,NF,6.66666666666667,5.541108,5.568085,5.704795,6.44077,7.569875,9.228805,14.21645,10.42855,11.0871,16.6777,11.99795,10.87665,9.26307,10.4698,7.066615,3.483575,2.31806,2.14096,1.929285,1.49957,1.22936,0.672179,0.4010165,0.371585,0.293102,0.202124,0.1265685,0.085673,0.0620105,0.049034,0.0424535,0.035178,0.0276315,0.022615,0.019041,0.016356,0.014344,0.211173
IT-2009-0132,42.508,13.378,7.6,IV.RM07,42.40497,13.40652,3.9929,11.682754499,796.7,NF,5,9.3509585,9.367075,9.992225,14.505,18.03345,21.72095,50.6139,17.93825,12.23455,9.415,9.03942,5.27713,4.59927,5.17137,3.97815,1.881055,1.43103,1.18732,1.020714,0.7128635,0.5770795,0.462494,0.3556415,0.230275,0.187574,0.149765,0.0836805,0.068874,0.048203,0.037099,0.0314,0.0273845,0.021731,0.017876,0.0151195,0.013083,0.011675,0.1852745
IT-2009-0132,42.508,13.378,7.6,IV.RM08,42.37189,13.50468,3.9929,18.3638765278,606.6,NF,5,2.641114,2.647955,3.058915,5.531105,6.17881,7.43136,7.500515,3.759795,3.958945,3.058325,2.712335,1.790745,0.887131,0.5583975,0.3989025,0.300809,0.2905905,0.2749295,0.2647005,0.2148895,0.139365,0.09512,0.070843,0.0556755,0.043669,0.033427,0.0215715,0.0157705,0.012524,0.0107115,0.009543,0.0080295,0.0062535,0.005081,0.0043135,0.0037615,0.003341,0.0483349
IT-2009-0132,42.508,13.378,7.6,IV.RM09,42.4355,13.18649,3.9929,17.6886919382,867.4,NF,10,3.5674735,3.60171,3.74267,4.870155,6.58011,10.43905,16.8083,5.56171,3.194785,2.78594,2.877005,2.59606,2.15108,1.562905,1.548505,0.904752,0.723664,0.601222,0.531819,0.457016,0.394998,0.2024485,0.1429485,0.098283,0.0734215,0.066125,0.040955,0.0294735,0.0206935,0.0161795,0.0140115,0.0118,0.0090605,0.007147,0.005888,0.0050045,0.00425,0.0662328
IT-2009-0132,42.508,13.378,7.6,IV.RM10,42.50904,13.18638,3.9929,15.7492564362,766.4,NF,6.66666666666667,7.75303,7.780365,8.21049,11.3509,14.1641,20.02045,18.79,15.67495,17.16315,16.0749,16.93985,12.13155,7.36002,5.70459,4.66975,3.19555,2.21777,1.82872,1.5751,1.03358,0.7336245,0.4670235,0.343432,0.275126,0.2185335,0.1743105,0.11949,0.089303,0.0694455,0.05643,0.0484965,0.0405185,0.0315235,0.0253745,0.0212705,0.0182135,0.016001,0.238366
IT-2009-0132,42.508,13.378,7.6,IV.RM11,42.53818,13.27715,3.9929,8.93918087097,658.8,NF,10,16.2539625,16.31055,18.6654,30.72705,43.48925,59.9077,34.35625,17.87135,13.34475,10.80075,8.86065,6.42084,4.86323,3.707615,2.98321,1.99956,1.55232,1.32979,1.144935,0.8950835,0.75244,0.5440185,0.403373,0.3135425,0.2575435,0.216389,0.1514975,0.1140275,0.0899355,0.073853,0.0646105,0.053716,0.0420355,0.0344095,0.0290975,0.025364,0.022311,0.328166
IT-2009-0132,42.508,13.378,7.6,IV.RM13,42.18163,13.58096,3.9929,39.9248321367,1003.1,NF,6.66666666666667,0.3847275,0.3878085,0.4056435,0.4834605,0.656523,1.01825,1.0594,0.9400195,1.36146,0.843559,0.547716,0.446783,0.269706,0.2512225,0.261804,0.182919,0.132282,0.139266,0.1250525,0.0957955,0.0806325,0.0477565,0.03522,0.0308765,0.0250425,0.0221005,0.010823,0.008235,0.004942,0.0042685,0.003458,0.0024595,0.0017,0.001384,0.001193,0.001039,0.000913,0.0113384
IT-2009-0132,42.508,13.378,7.6,IV.SENI,43.7052,13.2331,3.9929,133.524611286,242,NF,5,0.785691,0.7868325,0.794641,0.814595,0.8476065,0.8375755,1.09281,1.572625,2.97194,4.12118,2.81468,2.09916,1.762765,1.128585,0.792088,0.6987115,0.40848,0.350177,0.3022545,0.224982,0.188924,0.106708,0.0613275,0.047351,0.0421465,0.0322145,0.0228895,0.016746,0.010093,0.008407,0.0074305,0.006384,0.0043585,0.003613,0.003017,0.002594,0.0022945,0.03508325
IT-2009-0132,42.508,13.378,7.6,MN.AQU,42.354,13.405,3.9929,17.2502569832,598.3,NF,6.66666666666667,1.352772,1.36098,1.461645,1.86111,2.31046,3.552435,4.097115,2.55223,2.721105,2.57375,1.6765,1.17885,1.19378,0.8730765,0.841111,0.9129775,0.7414395,0.5781275,0.4552335,0.370726,0.3080775,0.22215,0.2400545,0.185237,0.143947,0.112151,0.0499035,0.028126,0.023958,0.0181135,0.0147615,0.011256,0.0079215,0.00573,0.0043785,0.003601,0.003046,0.04123395
IT-2009-0133,42.383,13.321,10,4A.MI01,42.358036,13.509768,3.034,15.7938560981,934.2,NF,3.33333333333333,2.849509,2.864715,2.93662,3.42241,4.093015,4.08862,5.812765,9.39863,11.89335,6.419655,3.583535,2.073545,1.40959,1.021595,0.72761,0.4430005,0.3198415,0.276466,0.2397885,0.1832245,0.1427295,0.0953655,0.068902,0.05352,0.0441135,0.037017,0.0256535,0.019809,0.0162015,0.0137905,0.012178,0.010575,0.008656,0.0073345,0.0063695,0.0056395,0.005065,0.0796737
IT-2009-0133,42.383,13.321,10,4A.MI02,42.354488,13.474283,3.034,13.0171914409,466.8,NF,4,7.8917675,7.902215,8.26267,10.22865,14.40395,18.41765,26.6681,30.09395,16.0564,10.1908,6.52278,5.32977,3.61294,2.82419,2.32768,1.42274,0.990723,0.862174,0.724835,0.507358,0.379313,0.2398165,0.1914795,0.1461375,0.11024,0.0867415,0.060608,0.0473845,0.038795,0.0327445,0.0289985,0.024777,0.019956,0.016876,0.014593,0.01289,0.011562,0.186641
IT-2009-0133,42.383,13.321,10,4A.MI03,42.327415,13.475692,3.034,14.1616955747,378,NF,4,2.6622875,2.66753,2.80445,3.340315,4.12878,5.97988,7.320505,7.86585,7.918225,5.469005,3.944705,3.87208,3.334725,3.127235,2.187925,1.26044,0.8090215,0.6815295,0.5591125,0.399856,0.3141935,0.1847995,0.1256655,0.0996485,0.0814235,0.0643195,0.038225,0.0291565,0.0229825,0.0186435,0.01608,0.0134255,0.0107945,0.0090215,0.007772,0.0068205,0.006074,0.0908546
IT-2009-0133,42.383,13.321,10,IV.RM01,42.276706,13.33557,3.034,11.8680175209,525.3,NF,4,1.651859,1.65678,1.763025,2.26974,3.231025,3.48864,4.634825,7.40206,3.816605,2.887295,2.031435,1.744775,1.345175,1.058035,0.734441,0.4734215,0.2836945,0.25054,0.240705,0.2219965,0.1771415,0.1297885,0.079026,0.054177,0.040042,0.0313165,0.0224145,0.0163035,0.0125265,0.010095,0.0085935,0.007121,0.005507,0.0046285,0.0039265,0.0034565,0.003065,0.0483451
IT-2009-0133,42.383,13.321,10,IV.RM02,42.34305,13.32832,3.034,4.47844177799,770.3,NF,5,5.38759,5.438055,5.85107,8.94673,9.8495,11.1475,19.7006,10.1475,8.22943,5.473415,4.7592,3.010435,2.34729,1.86184,1.50004,0.8470095,0.590052,0.527465,0.4813295,0.3851755,0.313267,0.2178475,0.162572,0.128408,0.1051985,0.0882621,0.060018,0.0442414,0.03447705,0.02757685,0.02359645,0.01931735,0.01495175,0.01226185,0.0103942,0.009016725,0.007979945,0.127152
IT-2009-0133,42.383,13.321,10,IV.RM05,42.43866,13.25878,3.034,8.0286014609,375.1,NF,4,1.30161,1.32011,1.425045,1.927885,3.139685,3.69586,3.36534,2.31583,2.0584,2.100915,2.90055,2.061465,1.67799,1.36873,1.167535,0.852092,0.433242,0.329074,0.281634,0.213242,0.1616595,0.106799,0.0678379,0.04820125,0.0380679,0.03170375,0.0213615,0.0151448,0.0115131,0.009760155,0.008425755,0.006960585,0.00561463,0.004697755,0.004010575,0.00349159,0.00309596,0.04317355
IT-2009-0133,42.383,13.321,10,IV.RM07,42.40497,13.40652,3.034,7.45243735572,796.7,NF,5,8.476805,8.64854,9.00138,11.38975,14.4521,27.89855,23.85965,29.128,14.45945,12.8678,9.7644,7.86448,7.57657,6.609955,4.70077,3.028995,1.571975,1.2809,0.9835165,0.7469935,0.527355,0.4110995,0.262067,0.1932135,0.136863,0.1233345,0.0861663,0.0617534,0.0476575,0.0397768,0.0352243,0.02995685,0.02380495,0.02004225,0.01748085,0.01540215,0.01377575,0.2103585
IT-2009-0133,42.383,13.321,10,MN.AQU,42.354,13.405,3.034,7.63228982904,598.3,NF,10,3.070384,3.090355,3.49267,4.63632,4.51249,6.51587,7.433425,9.399835,5.70364,4.118055,2.97337,2.583985,1.67483,1.406145,1.081785,0.613324,0.490083,0.4315,0.3458795,0.2708725,0.208627,0.1449745,0.115097,0.0918525,0.071167,0.058673,0.0385135,0.02796,0.021446,0.017125,0.0146635,0.012035,0.0092445,0.0075455,0.006441,0.0056055,0.0049485,0.07693705
IT-2009-0134,42.355,13.389,8.8,4A.MI01,42.358036,13.509768,3.034,9.95538817587,934.2,NF,2.5,3.2707755,3.277955,3.513745,5.46186,7.29853,6.625385,9.04999,9.13275,7.5714,4.849545,2.66867,1.80959,1.347615,1.16987,0.9167985,0.750378,0.438377,0.369063,0.3130735,0.217294,0.1546465,0.096844,0.0741735,0.060549,0.0482775,0.0410315,0.0270265,0.019979,0.0162175,0.0138365,0.012311,0.0108345,0.008906,0.00755,0.006526,0.005774,0.0051725,0.0800842
IT-2009-0134,42.355,13.389,8.8,4A.MI02,42.354488,13.474283,3.034,7.0266112812,466.8,NF,4,18.0759345,18.1213,18.7098,23.5943,33.4713,51.51585,50.028,46.6679,30.85555,29.848,20.50065,11.45025,7.62861,5.17698,4.809305,3.12421,1.87756,1.59872,1.36578,0.9983855,0.749671,0.5150725,0.371665,0.2767505,0.2228805,0.189802,0.133172,0.0998985,0.0808385,0.068686,0.0620735,0.0540635,0.044448,0.0379355,0.033152,0.029441,0.0264775,0.423429
IT-2009-0134,42.355,13.389,8.8,4A.MI03,42.327415,13.475692,3.034,7.77339563764,378,NF,4,6.21858,6.26954,6.557795,8.48398,10.6293,14.8315,22.3459,18.10125,14.72005,7.15153,7.179425,5.506835,4.09546,3.40908,3.05538,1.755905,1.176715,0.9773855,0.8417545,0.6114105,0.4114255,0.2348175,0.164467,0.1239885,0.096384,0.081962,0.050904,0.0399625,0.0348335,0.029703,0.0262225,0.0221115,0.0174165,0.014389,0.012294,0.01073,0.00952,0.1479735
IT-2009-0134,42.355,13.389,8.8,IV.RM01,42.276706,13.33557,3.034,9.74869813743,525.3,NF,4,1.7549675,1.758505,1.928525,2.266475,3.31598,5.055795,5.164625,5.0361,4.13276,3.392525,2.317075,1.605675,1.105565,1.1074,0.870387,0.6476,0.4098665,0.3825415,0.325175,0.282433,0.2208105,0.1376025,0.092811,0.06944,0.0485405,0.0422535,0.025626,0.0157485,0.0110385,0.0088415,0.007867,0.0065135,0.0052185,0.004394,0.0037,0.0031825,0.002821,0.03919335
IT-2009-0134,42.355,13.389,8.8,IV.RM02,42.34305,13.32832,3.034,5.17302497298,770.3,NF,5,9.95486,10.0061,10.64805,11.52475,12.8032,16.3,23.1486,28.0001,16.6177,11.2605,7.6322,5.441675,4.450315,3.18573,2.42159,1.63935,0.9858255,0.8410315,0.7390915,0.580245,0.4720215,0.3372075,0.2581695,0.203536,0.1665555,0.139259,0.0955995,0.07256065,0.0585328,0.0488288,0.0431354,0.03655835,0.0292231,0.0244951,0.02142645,0.01904975,0.01717715,0.280683
IT-2009-0134,42.355,13.389,8.8,IV.RM07,42.40497,13.40652,3.034,5.73517012752,796.7,NF,4,30.5853,30.83935,31.864,36.831,44.0559,64.28145,117.333,61.8349,61.73605,31.135,43.50615,30.21245,27.42575,25.3873,18.62435,9.655475,6.07839,4.750985,4.01496,2.86701,2.11881,1.394755,1.0228035,0.7893305,0.624826,0.511446,0.3404545,0.254172,0.1977375,0.161574,0.1405685,0.117137,0.091556,0.07417405,0.06275755,0.0543727,0.04792675,0.743141
IT-2009-0134,42.355,13.389,8.8,IV.RM08,42.37189,13.50468,3.034,9.71237543371,606.6,NF,2.85714285714286,3.51155954475,3.665605,4.501875,7.09277,10.15105,7.84161,8.135585,4.844165,3.59775,2.96606,2.13616,1.214335,0.927004,0.8923925,0.9759905,0.539515,0.474103,0.427112,0.367331,0.2511645,0.1461325,0.0945929,0.07265335,0.0580429,0.04581825,0.0347871,0.02191085,0.0154172,0.01230855,0.0101037,0.008745805,0.007292355,0.00574956,0.00477388,0.004105815,0.00360375,0.00320626,0.0485431756411
IT-2009-0134,42.355,13.389,8.8,MN.AQU,42.354,13.405,3.034,1.3229009472,598.3,NF,10,7.7882465,7.833735,8.74157,12.8778,16.30525,34.68895,12.72365,8.61793,7.452735,4.9574,4.809185,2.979355,2.237255,2.261925,1.637255,1.064765,1.02714,0.8819865,0.748247,0.670573,0.5140865,0.320095,0.199667,0.150235,0.1112005,0.0869175,0.0537285,0.0382345,0.0274465,0.022197,0.019088,0.015662,0.0125845,0.0103995,0.0086915,0.0075815,0.006581,0.1066285
IT-2009-0135,42.303,13.461,9.1,4A.MI01,42.358036,13.509768,3.2472,7.31640217003,934.2,NF,4,3.2408535,3.25691,3.3936,3.94222,4.41832,5.50785,7.635475,7.107505,6.957485,7.84684,4.261105,5.249545,5.548375,4.43728,3.82552,2.626765,1.322815,1.113995,0.985288,0.86501,0.8012695,0.4423255,0.30599,0.2432,0.165924,0.137656,0.090213,0.0591755,0.042419,0.033689,0.02808,0.0221335,0.0163205,0.012738,0.0105775,0.009178,0.008059,0.115686
IT-2009-0135,42.303,13.461,9.1,4A.MI02,42.354488,13.474283,3.2472,5.82311687589,466.8,NF,4,8.744222,8.78228,9.01406,10.39635,13.05415,28.2366,17.24285,15.78075,27.0807,20.55455,15.20345,11.12075,9.295655,8.41638,6.7732,4.67697,3.017,2.37852,2.03553,1.504945,1.248425,1.012375,0.7760845,0.495855,0.354147,0.266137,0.154828,0.1098705,0.0836785,0.0664355,0.057021,0.046486,0.036139,0.0293605,0.024806,0.0213385,0.0187025,0.2655985
IT-2009-0135,42.303,13.461,9.1,4A.MI03,42.327415,13.475692,3.2472,2.97018727569,378,NF,4,13.545325,13.6651,14.3896,21.60645,29.11485,40.59185,49.32245,34.0481,36.65075,26.5142,26.28915,28.12565,25.33475,20.39015,13.99005,6.806905,5.14985,4.061055,4.024195,3.202265,2.34598,1.735825,1.120725,0.8137145,0.551195,0.4221875,0.264321,0.186004,0.139629,0.116103,0.1033605,0.087749,0.069577,0.0573715,0.0490275,0.042855,0.0380845,0.533971
IT-2009-0135,42.303,13.461,9.1,4A.MI05,42.289474,13.525255,3.2472,5.50770262595,738.3,NF,4,12.599199,12.69555,13.4488,15.7245,20.46305,27.46505,41.7351,33.20515,29.20585,19.1623,24.49955,16.15255,17.04915,12.36635,7.331285,4.2047,2.547605,1.949225,1.59845,1.391285,1.20309,1.04447,0.8262595,0.583316,0.4179865,0.337234,0.202358,0.1439705,0.113997,0.0904325,0.076178,0.0611385,0.045734,0.036909,0.0316415,0.027933,0.0250275,0.398695
IT-2009-0135,42.303,13.461,9.1,IV.RM03,42.27435,13.47171,3.2472,3.30272180858,481.4,NF,4,3.8604595,3.92457,5.17522,7.18812,7.712855,7.32298,10.6252,13.29135,7.527105,6.87755,4.82614,6.29771,3.935845,3.1545,2.7293,1.660825,0.9269955,0.830946,0.674706,0.573913,0.4922695,0.364492,0.318162,0.2445105,0.1914895,0.156456,0.089535,0.0564065,0.043776,0.0344125,0.029446,0.0245315,0.018461,0.014646,0.012105,0.0106025,0.009376,0.121373
IT-2009-0135,42.303,13.461,9.1,IV.RM08,42.37189,13.50468,3.2472,8.45669301071,606.6,NF,10,1.34693,1.356275,1.43963,1.911855,3.132555,4.270435,2.960565,3.233605,2.277875,2.889755,2.87228,1.85455,2.07469,2.231155,1.993525,1.651975,0.911053,0.735271,0.5973055,0.441807,0.395227,0.3817635,0.270338,0.2172515,0.1484335,0.112392,0.06433375,0.03980825,0.0272969,0.0193124,0.0157148,0.0124436,0.008862195,0.006695575,0.00559762,0.004902295,0.004347885,0.054022
IT-2009-0135,42.303,13.461,9.1,MN.AQU,42.354,13.405,3.2472,7.30736957876,598.3,NF,5,0.589105,0.5992135,0.6653035,1.0053335,1.07673,2.12978,1.332165,0.911134,1.35909,1.621585,1.437965,1.548715,1.34043,1.104865,1.098845,0.6753835,0.5819175,0.610833,0.5602485,0.450009,0.3704975,0.437843,0.3778835,0.310997,0.2602765,0.2086075,0.0944735,0.0555105,0.0340425,0.0227905,0.0175215,0.0127265,0.008522,0.0063005,0.0049915,0.004097,0.003448,0.03987425
IT-2009-0136,42.342,13.261,11.8,3H.NO15,42.7981,13.089467,3.1406,52.5866791304,545.9,NF,10,0.1722255,0.172229434724,0.181201287197,0.230938946064,0.266992787538,0.504524725481,0.40371073444,0.473489614479,0.379663374555,0.283680337744,0.202613662113,0.235993846051,0.312457517263,0.2543855775,0.303464651919,0.207736009891,0.0852185889667,0.0715302490379,0.0613192626601,0.0429815999758,0.0330707292685,0.0181822839783,0.0146216481681,0.00912240485895,0.00663550400976,0.00524173781383,0.00334853482128,0.00233926106292,0.00189725803703,0.00157693341849,0.00139435604438,0.00107298433493,0.000778824561871,0.000628050896109,0.000549741143764,0.000479282729828,0.000417843436543,0.00539306
